customer_id,Recency,Frequency,Monetary
8314,514,1,20.99
10943,506,1,20.99
14317,492,1,20.99
5304,525,1,20.99
22438,467,1,20.99
1844,538,1,20.99
12921,499,1,20.99
13770,496,1,20.99
1531,539,1,20.99
6915,519,1,20.99
10093,509,1,20.99
6095,522,1,20.99
7312,518,1,20.99
9234,512,1,20.99
10861,507,1,20.99
58,545,1,20.99
2435,535,1,20.99
3862,530,1,20.99
17770,483,1,20.99
10073,509,1,20.99
20641,473,1,20.99
1222,541,1,20.99
8733,467,1,20.99
20843,473,1,20.99
10202,509,1,20.99
21030,472,1,20.99
7271,518,1,20.99
3561,531,1,20.99
3242,533,1,20.99
19911,473,1,20.99
10037,509,1,20.99
20414,474,1,20.99
5393,525,1,20.99
20470,474,1,20.99
22388,467,1,20.99
16263,488,1,20.99
12249,502,1,20.99
7909,516,1,20.99
3707,531,1,20.99
3716,531,1,20.99
11147,506,1,20.99
6,545,1,20.99
4368,528,1,20.99
8018,515,1,20.99
5897,523,1,20.99
7020,519,1,20.99
18260,482,1,20.99
20459,474,1,20.99
8602,514,1,20.99
7464,517,1,20.99
21672,470,1,20.99
2133,537,1,20.99
15570,490,1,20.99
6307,521,1,20.97
13917,496,1,20.97
3777,530,1,20.97
1730,539,1,20.97
12933,499,1,20.97
19537,477,1,20.97
16898,486,1,20.97
23567,462,1,20.97
1423,184,1,20.96
3821,530,1,20.94
4016,529,1,20.94
7039,480,1,20.94
19771,476,1,20.9
7953,48,1,20.87
4852,507,1,20.78
23197,463,1,20.78
13290,482,1,20.78
18501,473,1,20.78
8978,512,1,20.77
1516,11,1,20.77
9268,508,1,20.76
15998,463,1,20.76
22147,468,1,20.76
11932,478,1,20.76
10015,509,1,20.76
4166,527,1,20.76
15122,492,1,20.76
16318,488,1,20.76
12984,499,1,20.76
3094,369,1,20.76
21274,330,1,20.76
18750,480,1,20.76
4306,471,1,20.75
18788,480,1,20.75
22048,468,1,20.75
18240,482,1,20.75
16431,488,1,20.75
5486,524,1,20.75
4379,528,1,20.75
20436,474,1,20.75
2373,536,1,20.74
20399,474,1,20.74
2008,454,1,20.74
18942,479,1,20.74
19212,478,1,20.74
20973,472,1,20.74
11141,373,1,20.74
18188,477,1,20.74
7237,518,1,20.74
21386,471,1,20.74
22046,468,1,20.74
21746,469,1,20.7
14206,334,1,20.68
6522,516,1,20.67
13547,497,1,20.55
7473,502,1,20.55
6143,517,1,20.55
12968,413,1,20.54
18398,481,1,20.54
8493,510,1,20.54
289,507,1,20.54
7710,516,1,20.54
17558,397,1,20.54
902,542,1,20.54
16386,488,1,20.54
23012,464,1,20.54
13006,357,1,20.54
6478,521,1,20.53
7262,272,1,20.48
13825,496,1,20.48
5110,6,1,20.46
3718,531,1,20.38
6534,520,1,20.37
2436,536,1,20.37
11110,506,1,20.37
16250,488,1,20.37
18977,479,1,20.35
11105,506,1,20.31
8609,490,2,20.31
22644,466,1,20.31
6247,521,1,20.3
22574,466,1,20.3
16210,488,1,20.3
2840,534,1,20.3
20271,475,1,20.3
13120,499,1,20.3
7504,517,1,20.3
8580,514,1,20.3
15283,291,1,20.26
18706,135,1,20.26
3210,72,1,20.24
18852,480,1,20.17
23431,462,1,20.17
19728,477,1,20.16
1154,526,1,20.15
4664,527,1,20.15
18821,409,1,20.15
6666,520,1,20.0
284,544,1,20.0
2723,535,1,20.0
486,544,1,20.0
12156,502,1,20.0
4064,529,1,20.0
4141,529,1,20.0
19312,478,1,20.0
1608,539,1,19.99
9987,509,1,19.99
3690,531,1,19.99
5356,525,1,19.99
4948,526,1,19.99
21211,471,1,19.99
15727,490,1,19.99
7960,516,1,19.99
13632,497,1,19.99
14884,492,1,19.99
1615,539,1,19.99
12181,502,1,19.99
15591,490,1,19.99
9108,512,1,19.99
18344,481,1,19.99
12113,502,1,19.99
17641,483,1,19.99
7988,516,1,19.99
18922,480,1,19.99
12100,502,1,19.99
10945,506,1,19.99
23471,462,1,19.99
17942,483,1,19.99
16190,488,1,19.99
11413,505,1,19.99
5053,526,1,19.99
2896,534,1,19.99
17137,484,1,19.99
15756,490,1,19.99
11153,506,1,19.99
21183,471,1,19.99
21997,468,1,19.99
12244,502,1,19.99
7500,517,1,19.99
7489,517,1,19.99
1115,540,1,19.99
2803,534,1,19.99
23194,463,1,19.99
15517,490,1,19.99
5083,488,1,19.99
7407,517,1,19.99
5926,522,1,19.99
9573,510,1,19.99
13844,496,1,19.99
13860,496,1,19.99
4498,504,1,19.99
11470,504,1,19.99
3892,530,1,19.99
22252,467,1,19.99
14235,495,1,19.99
14270,479,1,19.99
2587,535,1,19.99
18034,482,1,19.99
6831,519,1,19.99
9365,511,1,19.99
20281,475,1,19.99
11715,504,1,19.99
16575,487,1,19.99
13733,497,1,19.99
15969,489,1,19.99
1879,538,1,19.99
2216,537,1,19.99
19012,479,1,19.99
3944,530,1,19.99
10852,507,1,19.99
16782,486,1,19.99
20266,465,1,19.99
7311,518,1,19.99
7293,518,1,19.99
16582,487,1,19.99
18565,481,1,19.99
7281,518,1,19.99
7279,518,1,19.99
7278,518,1,19.99
13681,497,1,19.99
14282,495,1,19.99
13832,496,1,19.99
18616,481,1,19.99
3810,530,1,19.99
15046,492,1,19.99
12037,502,1,19.99
2185,537,1,19.99
21236,471,1,19.99
2777,534,1,19.99
7357,518,1,19.99
20016,476,1,19.99
18525,481,1,19.99
20677,473,1,19.99
8064,515,1,19.99
4075,529,1,19.99
9420,511,1,19.99
7276,518,1,19.99
16711,487,1,19.99
11576,504,1,19.99
11590,504,1,19.99
14276,495,1,19.99
18521,481,1,19.99
14233,495,1,19.99
18412,481,1,19.99
19283,478,1,19.99
19704,477,1,19.99
5659,523,1,19.99
1678,539,1,19.99
18751,480,1,19.99
14349,494,1,19.99
22632,466,1,19.99
19342,478,1,19.99
20008,476,1,19.99
14027,496,1,19.99
8902,509,1,19.99
7717,516,1,19.99
8923,512,1,19.99
20566,474,1,19.99
12851,499,1,19.99
8924,512,1,19.99
7724,516,1,19.99
22835,465,1,19.99
4658,527,1,19.99
2323,536,1,19.99
22453,466,1,19.99
15768,484,1,19.99
4783,527,1,19.99
22633,466,1,19.99
14513,494,1,19.99
23107,464,1,19.99
2943,534,1,19.99
12664,500,1,19.99
22604,466,1,19.99
2403,536,1,19.99
13267,498,1,19.99
16545,487,1,19.99
8802,513,1,19.99
5994,522,1,19.99
8432,514,1,19.99
6527,520,1,19.99
15405,491,1,19.99
7771,516,1,19.99
7776,516,1,19.99
17303,485,1,19.99
18745,480,1,19.99
20509,474,1,19.99
3460,532,1,19.99
15271,491,1,19.99
21754,469,1,19.99
2548,535,1,19.99
21291,471,1,19.99
18206,482,1,19.99
12375,501,1,19.99
23101,464,1,19.99
2730,535,1,19.99
18205,482,1,19.99
7815,516,1,19.99
5716,523,1,19.99
14811,493,1,19.99
23229,463,1,19.99
13180,498,1,19.99
16405,488,1,19.99
22623,466,1,19.99
7879,516,1,19.99
14082,495,1,19.99
6410,521,1,19.99
19855,476,1,19.99
6398,521,1,19.99
18875,480,1,19.99
8385,514,1,19.99
12974,499,1,19.99
575,543,1,19.99
5982,522,1,19.99
19787,476,1,19.98
16547,487,1,19.98
19057,479,1,19.98
6476,521,1,19.98
7847,516,1,19.98
11350,505,1,19.97
17901,483,1,19.97
14257,495,1,19.97
22458,466,1,19.97
7803,516,1,19.97
21048,472,1,19.97
14937,492,1,19.97
15040,492,1,19.97
15937,489,1,19.97
13333,498,1,19.97
16314,488,1,19.97
14451,494,1,19.97
13795,496,1,19.97
10642,507,1,19.97
9056,512,1,19.97
17328,485,1,19.97
11370,505,1,19.97
3525,531,1,19.97
16507,487,1,19.96
10346,508,1,19.96
13112,305,1,19.96
18160,448,1,19.96
1123,541,1,19.96
4451,528,1,19.96
738,512,1,19.96
17332,88,2,19.96
2473,479,1,19.96
22362,467,1,19.96
14587,491,1,19.96
15764,490,1,19.96
22368,467,1,19.96
13703,496,1,19.96
1145,541,1,19.96
19549,463,1,19.96
18305,481,1,19.95
20970,472,1,19.95
18523,481,1,19.95
18760,480,1,19.95
18375,481,1,19.95
18605,481,1,19.95
21193,471,1,19.95
19452,478,1,19.95
22335,467,1,19.95
18210,482,1,19.95
20289,475,1,19.95
515,544,1,19.94
2815,534,1,19.94
16285,474,1,19.94
447,544,1,19.94
12491,501,1,19.94
23166,463,1,19.94
9354,511,1,19.9
10001,264,1,19.78
6905,287,1,19.78
7299,280,1,19.78
19366,478,1,19.77
11660,504,1,19.77
15322,491,1,19.77
19562,477,1,19.77
3382,532,1,19.77
14997,492,1,19.77
14455,494,1,19.77
21276,471,1,19.77
5750,523,1,19.77
15397,491,1,19.77
1446,540,1,19.77
9618,510,1,19.77
6331,521,1,19.77
16751,486,1,19.77
7949,516,1,19.77
23027,464,1,19.77
17239,478,1,19.77
14266,495,1,19.77
21533,470,1,19.77
3215,533,1,19.77
19769,477,1,19.77
22588,466,1,19.77
22040,468,1,19.77
4207,529,1,19.77
8444,514,1,19.77
19663,474,1,19.77
6672,520,1,19.76
5051,525,1,19.76
13597,497,1,19.76
21670,243,1,19.76
5430,519,1,19.76
16221,488,1,19.76
7788,401,1,19.75
23320,463,1,19.75
2110,537,1,19.75
17298,485,1,19.75
3468,532,1,19.75
159,545,1,19.75
2025,536,1,19.75
6193,522,1,19.75
8604,514,1,19.75
5693,523,1,19.75
7904,516,1,19.75
14671,493,1,19.74
160,545,1,19.74
10433,508,1,19.74
20110,396,1,19.74
7947,516,1,19.7
16204,488,1,19.7
14254,495,1,19.7
1015,541,1,19.7
5347,525,1,19.7
21876,469,1,19.58
17932,483,1,19.58
15876,489,1,19.56
7702,516,1,19.56
13617,470,1,19.56
18909,480,1,19.56
18270,419,1,19.55
18910,455,1,19.55
7722,516,1,19.54
7692,501,1,19.54
601,509,1,19.54
8299,514,1,19.54
3866,530,1,19.54
11565,504,1,19.54
14188,495,1,19.54
16906,486,1,19.54
3896,530,1,19.54
4330,528,1,19.54
4248,387,1,19.54
12695,475,1,19.54
9067,512,1,19.54
11871,503,1,19.54
10578,507,1,19.54
14980,489,1,19.54
2079,537,1,19.54
17657,483,1,19.54
2122,537,1,19.3
3745,530,1,19.3
9598,511,1,19.3
11815,503,1,19.3
11864,503,1,19.3
16984,486,1,19.3
12541,501,1,19.3
9964,509,1,19.3
8344,514,1,19.3
5896,523,1,19.28
20137,420,1,19.28
9044,505,1,19.28
10557,507,1,19.28
13877,496,1,19.28
2939,532,1,19.28
12753,440,1,19.28
6272,517,1,19.28
7889,466,1,19.28
5764,246,1,19.26
9304,380,1,19.16
14249,440,1,19.16
5407,524,1,19.16
18566,481,1,19.16
6403,369,1,19.04
1949,536,1,18.99
4389,528,1,18.99
7320,518,1,18.99
11020,506,1,18.99
19394,478,1,18.99
9763,510,1,18.99
2252,514,1,18.99
7595,517,1,18.99
22045,468,1,18.99
14529,494,1,18.99
22065,468,1,18.99
20804,473,1,18.99
21720,469,1,18.99
16414,488,1,18.99
2962,532,1,18.99
386,544,1,18.99
15292,491,1,18.99
8849,513,1,18.99
1860,538,1,18.99
21518,470,1,18.99
17507,484,1,18.99
18304,481,1,18.99
3433,532,1,18.99
22358,467,1,18.99
11867,503,1,18.99
4208,529,1,18.99
10256,508,1,18.99
10556,507,1,18.99
16475,487,1,18.99
10057,509,1,18.99
6949,519,1,18.99
18937,479,1,18.99
20288,475,1,18.99
5129,526,1,18.99
11485,504,1,18.99
20610,474,1,18.99
23366,462,1,18.99
21732,469,1,18.99
8951,512,1,18.99
5925,522,1,18.99
11518,504,1,18.99
13447,498,1,18.99
1419,540,1,18.99
19190,479,1,18.99
1776,538,1,18.99
3025,533,1,18.99
1305,538,1,18.99
22339,467,1,18.99
8662,513,1,18.99
16412,488,1,18.99
19675,477,1,18.99
5685,523,1,18.99
3937,530,1,18.99
7748,516,1,18.99
4943,526,1,18.99
7778,516,1,18.99
11450,505,1,18.99
7161,518,1,18.99
7678,517,1,18.99
4347,528,1,18.99
14304,495,1,18.99
14096,495,1,18.99
15628,490,1,18.99
4348,528,1,18.99
6113,518,1,18.99
5919,233,1,18.98
2699,535,1,18.98
15481,293,1,18.98
23339,463,1,18.97
8548,504,1,18.95
20334,475,1,18.95
17978,482,1,18.95
21602,470,1,18.95
18225,281,1,18.95
12976,342,1,18.93
7668,517,1,18.78
17862,469,1,18.77
3997,529,1,18.77
12396,501,1,18.77
13851,496,1,18.77
14328,495,1,18.76
12099,502,1,18.76
18722,479,1,18.76
22533,466,1,18.76
5639,515,1,18.76
23470,462,1,18.76
1779,538,1,18.76
13853,496,1,18.76
21081,472,1,18.76
23084,464,1,18.76
11699,504,1,18.76
18341,481,1,18.76
5247,525,1,18.76
5211,525,1,18.76
18272,482,1,18.76
3179,522,1,18.76
13402,338,1,18.76
19504,477,1,18.76
10935,506,1,18.76
13154,498,1,18.76
14218,495,1,18.76
1731,539,1,18.76
6400,521,1,18.76
4668,527,1,18.76
11065,506,1,18.76
2573,529,1,18.75
5418,524,1,18.75
6160,522,1,18.74
9673,508,1,18.74
1422,540,1,18.74
22970,464,1,18.74
9768,510,1,18.74
23343,463,1,18.74
21145,471,1,18.7
19183,121,1,18.67
4365,526,1,18.56
6372,521,1,18.56
17562,484,1,18.56
10050,424,1,18.56
3188,533,1,18.56
23284,462,1,18.56
15170,491,1,18.54
2794,534,1,18.54
8839,513,1,18.54
20044,475,1,18.54
14757,493,1,18.54
6816,519,1,18.54
18041,482,1,18.54
5329,525,1,18.54
3575,26,1,18.48
12441,167,1,18.48
16618,447,1,18.48
3033,533,1,18.48
3358,259,2,18.47
3076,533,1,18.36
2038,537,1,18.36
18356,481,1,18.36
9911,509,1,18.36
1971,538,1,18.36
19026,479,1,18.36
4723,527,1,18.36
23560,462,1,18.36
16745,486,1,18.36
12641,500,1,18.36
20833,473,1,18.36
11965,503,1,18.36
5136,525,1,18.36
4126,529,1,18.36
9081,512,1,18.36
22476,465,1,18.36
4216,529,1,18.36
13057,499,1,18.36
12724,500,1,18.36
16140,488,1,18.36
974,542,1,18.36
810,542,1,18.36
20473,474,1,18.36
2391,536,1,18.36
17382,484,1,18.34
6456,520,1,18.28
12886,412,1,18.27
12741,500,1,18.27
11545,139,1,18.26
1625,539,1,17.99
19451,478,1,17.99
21265,471,1,17.99
19240,478,1,17.99
10722,507,1,17.99
2116,537,1,17.99
8102,515,1,17.99
2812,534,1,17.99
19422,478,1,17.99
6886,519,1,17.99
41,545,1,17.99
17667,483,1,17.99
21637,470,1,17.99
14515,494,1,17.99
22202,467,1,17.99
9752,510,1,17.99
23479,462,1,17.99
2804,534,1,17.99
16136,488,1,17.99
206,545,1,17.99
15090,492,1,17.99
15992,489,1,17.99
11274,505,1,17.99
14560,484,1,17.99
4378,528,1,17.99
7078,519,1,17.99
9680,510,1,17.98
13041,499,1,17.97
9150,512,1,17.96
10558,507,1,17.96
6132,522,1,17.96
108,545,1,17.96
243,544,1,17.96
11731,504,1,17.96
18060,482,1,17.96
20601,474,1,17.96
2708,535,1,17.96
4694,527,1,17.96
2005,537,1,17.96
11073,506,1,17.96
5841,523,1,17.96
12543,464,1,17.96
2734,527,1,17.96
23026,464,1,17.96
8816,513,1,17.96
18307,167,1,17.95
12743,500,1,17.94
18453,481,1,17.94
3809,530,1,17.9
4535,527,1,17.9
23460,462,1,17.9
12460,501,1,17.9
959,540,1,17.9
17566,484,1,17.9
10522,507,1,17.9
8996,512,1,17.9
11868,503,1,17.9
22627,466,1,17.9
2933,534,1,17.9
19341,475,1,17.9
342,544,1,17.9
20664,473,1,17.9
16160,488,1,17.9
5514,524,1,17.9
20329,475,1,17.9
16085,489,1,17.9
19550,477,1,17.9
9117,512,1,17.9
16146,488,1,17.9
13077,499,1,17.9
10844,507,1,17.9
19192,478,1,17.9
21560,470,1,17.9
4778,527,1,17.9
17091,485,1,17.9
19691,477,1,17.9
20770,473,1,17.9
16947,486,1,17.9
1660,539,1,17.9
479,544,1,17.9
2026,509,1,17.9
7894,516,1,17.9
16442,488,1,17.9
19174,479,1,17.9
17283,485,1,17.9
15928,489,1,17.9
11429,484,1,17.9
1163,541,1,17.9
11352,505,1,17.9
22517,466,1,17.9
2800,534,1,17.9
5680,523,1,17.9
5593,511,1,17.9
1878,538,1,17.9
7979,516,1,17.9
10398,508,1,17.9
15206,491,1,17.9
2206,537,1,17.9
3466,532,1,17.9
2100,537,1,17.9
18039,482,1,17.9
4468,528,1,17.9
4000,529,1,17.9
5759,523,1,17.9
13144,498,1,17.9
22654,465,1,17.9
6159,522,1,17.9
20206,475,1,17.9
15728,488,1,17.88
15951,15,1,17.78
22925,235,1,17.77
7794,508,2,17.77
2634,535,1,17.76
12394,501,1,17.76
13601,497,1,17.76
16116,489,1,17.76
13585,497,1,17.76
22251,467,1,17.76
14660,493,1,17.76
12313,496,1,17.76
23364,462,1,17.76
23176,463,1,17.76
3700,531,1,17.76
19053,479,1,17.76
9419,511,1,17.76
7150,518,1,17.76
3463,532,1,17.76
12014,503,1,17.76
10906,506,1,17.76
6681,520,1,17.76
5951,521,1,17.76
2311,127,1,17.76
15767,490,1,17.76
14976,492,1,17.76
3572,531,1,17.76
19575,477,1,17.75
12450,501,1,17.75
18116,482,1,17.74
4823,527,1,17.7
4469,528,1,17.7
4353,477,1,17.7
11043,506,1,17.7
4218,529,1,17.7
6358,509,1,17.7
18481,480,1,17.7
20862,473,1,17.7
13899,496,1,17.7
20293,475,1,17.7
2303,536,1,17.7
4156,522,1,17.7
20319,475,1,17.7
8524,514,1,17.7
3201,533,1,17.7
7736,516,1,17.7
2428,536,1,17.7
20816,470,1,17.7
7041,519,1,17.7
5785,523,1,17.7
17365,484,1,17.7
13670,497,1,17.7
10627,507,1,17.7
8413,514,1,17.57
20335,469,1,17.56
1090,541,1,17.56
6985,519,1,17.56
5035,526,1,17.55
3373,531,1,17.55
21776,469,1,17.55
5945,338,1,17.55
12867,499,1,17.54
3280,532,1,17.54
5732,523,1,17.54
15395,491,1,17.54
10452,508,1,17.54
20098,364,2,17.54
20637,473,1,17.54
23022,464,1,17.54
21422,470,1,17.54
1718,539,1,17.54
6520,519,1,17.54
9963,509,1,17.54
9377,427,1,17.48
21437,470,1,17.36
20968,472,1,17.36
8689,513,1,17.36
15948,489,1,17.36
19325,478,1,17.36
3926,530,1,17.36
706,543,1,17.36
14574,494,1,17.36
17773,483,1,17.36
15218,491,1,17.36
9205,512,1,17.36
22290,467,1,17.36
20500,474,1,17.36
11544,504,1,17.36
2468,535,1,17.36
21535,470,1,17.36
20765,473,1,17.36
7335,506,1,17.3
3947,530,1,17.3
5849,523,1,17.3
14070,495,1,17.3
11453,503,1,17.3
23446,462,1,17.3
11468,504,1,17.3
17727,479,1,17.3
1425,497,1,17.3
20430,474,1,17.3
13091,499,1,17.3
462,544,1,17.3
15039,492,1,17.3
10238,508,1,17.3
5173,523,1,17.3
14347,494,1,17.3
19856,476,1,17.3
12779,499,1,17.3
12612,500,1,17.3
17393,484,1,17.3
8877,513,1,17.3
16424,488,1,17.3
22246,467,1,17.3
8285,515,1,17.3
3378,532,1,17.3
3431,532,1,17.3
20699,473,1,17.3
20574,474,1,17.3
2454,536,1,17.3
6924,496,1,17.28
10186,277,1,17.27
7093,52,1,17.26
22191,199,1,17.26
15823,489,1,17.0
5907,523,1,16.99
9621,510,1,16.99
264,544,1,16.99
5877,523,1,16.99
18705,480,1,16.99
14331,495,1,16.99
8058,514,1,16.99
1818,538,1,16.99
14373,494,1,16.99
10201,509,1,16.99
10012,509,1,16.99
16035,489,1,16.99
5364,525,1,16.99
20066,475,1,16.99
8685,513,1,16.99
5380,525,1,16.99
8373,514,1,16.99
642,532,1,16.99
6957,519,1,16.99
21352,471,1,16.99
2180,537,1,16.99
14001,496,1,16.99
17157,485,1,16.99
6165,522,1,16.99
6212,522,1,16.99
23389,462,1,16.99
3843,530,1,16.99
12654,500,1,16.99
4613,527,1,16.99
7608,517,1,16.99
875,542,1,16.99
13139,498,1,16.99
6258,521,1,16.99
13047,499,1,16.99
19474,478,1,16.99
17333,484,1,16.99
21175,471,1,16.99
13895,496,1,16.99
3680,531,1,16.99
16393,488,1,16.99
11348,505,1,16.99
11861,503,1,16.99
6106,522,1,16.99
3375,532,1,16.99
16700,487,1,16.96
17981,481,1,16.96
20300,475,1,16.96
5470,524,1,16.96
11243,505,1,16.96
17592,484,1,16.96
10255,508,1,16.96
8173,515,1,16.96
16555,138,1,16.96
13605,497,1,16.96
20211,475,1,16.9
4581,527,1,16.9
2346,536,1,16.9
18143,482,1,16.79
7827,441,1,16.78
20819,469,1,16.77
5310,525,1,16.77
2991,517,1,16.77
14322,495,1,16.77
21557,469,1,16.77
10590,499,1,16.77
8116,336,1,16.77
17249,485,1,16.76
8516,514,1,16.76
17690,463,1,16.76
5591,524,1,16.76
3748,530,1,16.76
20235,368,1,16.76
11843,503,1,16.76
352,510,1,16.76
4782,527,1,16.76
13476,497,1,16.76
14741,490,1,16.76
3055,533,1,16.76
23323,463,1,16.76
3096,533,1,16.76
4643,527,1,16.76
11290,505,1,16.76
3802,530,1,16.76
21879,469,1,16.75
18597,481,1,16.74
18232,482,1,16.73
11320,500,1,16.7
8836,513,1,16.7
10785,507,1,16.7
11477,504,1,16.7
11526,504,1,16.7
8269,515,1,16.7
11691,504,1,16.7
7344,490,1,16.7
14448,494,1,16.7
11593,504,1,16.7
4418,528,1,16.7
9929,509,1,16.7
9904,509,1,16.7
4916,526,1,16.7
10747,507,1,16.7
1571,539,1,16.7
14984,490,1,16.7
11068,506,1,16.7
14111,495,1,16.7
4754,527,1,16.7
3150,502,1,16.7
2920,534,1,16.7
16268,488,1,16.7
6741,520,1,16.7
1141,541,1,16.7
701,543,1,16.7
16278,488,1,16.7
8417,514,1,16.7
21011,472,1,16.7
11099,505,1,16.7
236,545,1,16.7
2697,535,1,16.7
14870,492,1,16.7
10251,508,1,16.7
886,542,1,16.7
12318,501,1,16.7
20347,474,1,16.7
16990,486,1,16.7
8876,513,1,16.7
12423,501,1,16.7
11966,503,1,16.7
10097,509,1,16.7
18308,481,1,16.7
18701,480,1,16.7
11920,503,1,16.7
1455,540,1,16.7
8466,514,1,16.7
21863,469,1,16.7
13331,498,1,16.67
23282,462,1,16.57
23353,463,1,16.56
19679,375,1,16.56
21470,385,1,16.56
835,542,1,16.56
15875,482,1,16.55
7912,515,1,16.55
18380,463,1,16.54
20487,474,1,16.38
19937,476,1,16.37
15378,491,1,16.37
14716,493,1,16.36
16300,488,1,16.36
12889,499,1,16.36
8296,514,1,16.36
19362,478,1,16.36
14199,495,1,16.36
21481,470,1,16.36
9623,510,1,16.36
12950,499,1,16.36
7047,519,1,16.36
20829,473,1,16.36
18957,479,1,16.36
3357,532,1,16.36
3815,530,1,16.36
22131,468,1,16.36
6908,519,1,16.36
9178,512,1,16.36
14907,492,1,16.36
12449,501,1,16.36
15944,489,1,16.36
420,544,1,16.36
7181,518,1,16.36
9544,511,1,16.36
9136,512,1,16.36
12088,502,1,16.36
21647,470,1,16.36
3768,530,1,16.36
19588,477,1,16.36
22798,465,1,16.36
3735,512,1,16.36
11888,503,1,16.36
15683,490,1,16.36
20262,475,1,16.36
22985,464,1,16.36
19494,476,1,16.36
9514,511,1,16.36
18478,481,1,16.36
8281,515,1,16.36
4116,529,1,16.36
6688,520,1,16.36
8808,513,1,16.36
9396,511,1,16.36
15023,491,1,16.36
7330,518,1,16.36
3456,502,1,16.36
17769,483,1,16.36
937,536,1,16.36
12554,500,1,16.36
11819,502,1,16.36
5471,524,1,16.36
6664,520,1,16.36
18366,481,1,16.36
18244,482,1,16.36
13276,498,1,16.36
22589,466,1,16.36
6416,521,1,16.36
15358,491,1,16.36
21324,471,1,16.36
16633,487,1,16.36
13990,496,1,16.36
6611,520,1,16.36
15489,491,1,16.36
19659,477,1,16.36
19686,477,1,16.36
20737,473,1,16.36
21960,468,1,16.36
4607,527,1,16.36
19677,477,1,16.36
331,544,1,16.36
10816,507,1,16.36
19702,477,1,16.36
17703,483,1,16.3
8247,515,1,16.3
10764,507,1,16.3
3576,531,1,16.3
22952,464,1,16.3
1189,529,1,16.3
14248,490,1,16.3
15848,488,1,16.3
16295,488,1,16.3
7841,516,1,16.3
20849,473,1,16.3
19764,477,1,16.3
11617,216,1,16.26
5801,523,1,16.0
1138,541,1,16.0
7948,516,1,16.0
9491,511,1,15.99
14280,495,1,15.99
4886,526,1,15.99
5830,523,1,15.99
6994,519,1,15.99
13016,499,1,15.99
3178,533,1,15.99
16265,488,1,15.99
3941,530,1,15.99
10637,505,1,15.99
12616,500,1,15.99
13564,497,1,15.99
10646,507,1,15.99
3919,530,1,15.99
5459,524,1,15.99
5229,506,1,15.99
8870,513,1,15.99
21554,470,1,15.99
9255,511,1,15.99
19579,477,1,15.99
14786,493,1,15.99
17794,483,1,15.99
1922,538,1,15.99
1604,539,1,15.99
15041,492,1,15.99
8539,514,1,15.99
21775,469,1,15.99
1040,541,1,15.99
17219,485,1,15.99
15939,482,1,15.99
15729,490,1,15.99
17114,485,1,15.99
7251,518,1,15.99
4496,528,1,15.99
9685,510,1,15.99
694,543,1,15.99
8660,513,1,15.99
5023,526,1,15.99
18887,480,1,15.99
21919,469,1,15.99
5974,522,1,15.99
21146,471,1,15.99
23123,463,1,15.99
9201,511,1,15.98
15192,491,1,15.98
3917,530,1,15.98
17756,483,1,15.97
2935,534,1,15.97
14855,493,1,15.96
22321,467,1,15.96
14439,494,1,15.96
10086,509,1,15.96
14088,495,1,15.96
11870,503,1,15.96
14658,493,1,15.96
17595,481,1,15.96
13310,498,1,15.96
11859,503,1,15.96
8999,512,1,15.96
6036,522,1,15.96
17517,483,1,15.96
12259,502,1,15.96
18136,482,1,15.96
14982,492,1,15.96
13397,498,1,15.96
18827,480,1,15.96
18241,482,1,15.96
16927,486,1,15.96
13776,490,1,15.96
14312,495,1,15.96
10298,508,1,15.96
12178,496,1,15.96
3706,531,1,15.96
12209,502,1,15.96
20534,430,1,15.96
10596,507,1,15.96
14030,496,1,15.96
18190,474,1,15.96
13322,498,1,15.96
12393,501,1,15.96
14650,493,1,15.96
18288,482,1,15.96
22130,468,1,15.96
10474,508,1,15.96
14278,494,1,15.96
10138,509,1,15.96
18626,481,1,15.96
2681,535,1,15.96
21706,469,1,15.96
10234,508,1,15.96
12124,502,1,15.96
10359,481,1,15.96
14289,74,2,15.96
10244,480,1,15.96
15935,489,1,15.96
5414,524,1,15.96
17554,478,1,15.96
20685,473,1,15.96
14952,492,1,15.96
18149,482,1,15.96
11882,503,1,15.96
10537,507,1,15.96
578,543,1,15.96
10160,500,1,15.96
14128,495,1,15.96
16973,486,1,15.96
15484,491,1,15.96
13856,496,1,15.96
11315,505,1,15.96
9567,511,1,15.96
18376,481,1,15.96
12847,499,1,15.96
9537,511,1,15.96
20024,476,1,15.96
10821,507,1,15.96
1529,540,1,15.96
13784,496,1,15.96
7440,517,1,15.96
2532,532,1,15.96
20209,475,1,15.96
22525,466,1,15.96
10790,507,1,15.96
13143,498,1,15.96
15114,492,1,15.96
680,543,1,15.96
16261,488,1,15.96
11255,505,1,15.96
19532,477,1,15.96
9682,510,1,15.96
17954,483,1,15.96
12979,499,1,15.96
23297,463,1,15.96
6547,520,1,15.96
18781,480,1,15.96
1940,538,1,15.96
13061,499,1,15.96
19501,477,1,15.96
19942,476,1,15.96
13891,496,1,15.96
254,544,1,15.96
4965,502,1,15.96
3056,533,1,15.96
17464,484,1,15.96
11273,505,1,15.96
11626,504,1,15.96
18102,482,1,15.96
8527,514,1,15.96
11653,504,1,15.96
17782,483,1,15.96
19025,181,1,15.96
10707,507,1,15.96
13540,497,1,15.96
11578,504,1,15.96
13193,498,1,15.96
12698,500,1,15.96
6062,522,1,15.96
12645,500,1,15.96
